state_abbr,year,quarter,moud_generic,utilization_type,number_of_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed,scripts_per100k,total_reimb_per100k,medicaid_reimb_per100k,nonmedicaid_reimb_per100k,pop
PA,2024,4,Buprenorphine,MCOU,167537,44139451.73,43875535.75,263915.98,1293.5938470343053,340811.4217718816,338773.66242402396,2037.75934785766,NA
PA,2024,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
PA,2024,4,Methadone,MCOU,509,10988.2,10988.2,0,3.930112561048971,84.84255961359194,84.84255961359194,0,NA
PA,2024,4,Naltrexone,FFSU,229,187100.41999999998,174026.13999999998,13074.28,1.7681645903344094,1444.6477619244363,1343.6980722296007,100.94968969483564,NA
PA,2024,4,Naltrexone,MCOU,11189,6027571.6,5974139.71,53431.89,86.3929851583044,46540.3435319883,46127.78293857064,412.560593417656,NA
PA,2025,1,Buprenorphine,FFSU,2025,536361.09,529937.58,6423.509999999999,15.648071245784294,4144.699530758776,4095.0622260042037,49.63730475457178,NA
PA,2025,1,Buprenorphine,MCOU,165308,45303472.660000004,45024991.66,278481,1277.408079752153,350079.98413092387,347928.03819087584,2151.9459400480278,NA
PA,2025,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
PA,2025,1,Methadone,MCOU,510,10707.65,10707.65,0,3.9409957211604887,82.74275065428256,82.74275065428256,0,NA
PA,2025,1,Naltrexone,FFSU,232,137847.52,134857.01,2990.51,1.7927666809984968,1065.208797044284,1042.0998027029357,23.10899434134834,NA
PA,2025,1,Naltrexone,MCOU,11414,6177890.430000001,6105166.989999999,72723.44,88.20102972808984,47739.293628290856,47177.32742070638,561.966207584454,NA
PA,2025,2,Buprenorphine,FFSU,2296,640755.65,634421.4400000001,6334.21,17.74220818781271,4951.4024999204075,4902.455255789168,48.947244131239174,NA
PA,2025,2,Buprenorphine,MCOU,168158,47609232.18,47312789.64,296442.54000000004,1299.4312911351087,367897.60844924755,365606.8657400124,2290.7427092351904,NA
PA,2025,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
PA,2025,2,Methadone,MCOU,566,12024.01,12018.54,5.47,4.373732506229091,92.91484698272731,92.87257787175722,0.04226911097009387,NA
PA,2025,2,Naltrexone,FFSU,220,118305.94,112935.9,5370.04,1.7000373699123676,914.2023594664108,872.7056836576644,41.49667580874642,NA
PA,2025,2,Naltrexone,MCOU,11432,6058867.95,5961678.99,97188.96,88.34012369471904,46819.55424711063,46068.53213827919,751.0221088314469,NA
RI,1992,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1992,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1993,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1993,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1994,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1994,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1995,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1995,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1996,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1996,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1997,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1997,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1997,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1997,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1998,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1998,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1998,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1998,4,Methadone,FFSU,18,621.34,0,0,1.8224083328608571,62.90751075220916,0,0,NA
RI,1999,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1999,2,Methadone,FFSU,24,874.97,0,0,2.3068006405216446,84.09922318488431,0,0,NA
RI,1999,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,1999,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2000,1,Methadone,FFSU,12,441.81,0,0,1.1425655166109983,42.066405907825434,0,0,NA
RI,2000,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2000,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2000,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2000,4,Methadone,FFSU,15,583.59,0,0,1.428206895763748,55.56581748658438,0,0,NA
RI,2001,1,Methadone,FFSU,18,647.02,0,0,1.7027040832735811,61.2046442199818,0,0,NA
RI,2001,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2001,2,Methadone,FFSU,21,644.28,0,0,1.9864880971525112,60.94545482063904,0,0,NA
RI,2001,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2001,3,Methadone,FFSU,19,615.2,0,0,1.7972987545665577,58.19464177943929,0,0,NA
RI,2001,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2001,4,Methadone,FFSU,19,628.17,0,0,1.7972987545665577,59.42153466610918,0,0,NA
RI,2001,4,Naltrexone,FFSU,11,243.36,0,0,1.040541384222744,23.020559205858817,0,0,NA
RI,2002,1,Methadone,FFSU,21,828.33,0,0,1.9699904783793545,77.70486728361766,0,0,NA
RI,2002,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2002,2,Methadone,FFSU,15,645.76,0,0,1.4071360559852533,60.57814530086914,0,0,NA
RI,2002,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2002,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2002,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2002,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2002,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2003,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2003,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2003,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2003,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2003,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2003,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2003,4,Methadone,FFSU,14,250.92,0,0,1.306772253864779,23.42109242426788,0,0,NA
RI,2003,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2004,1,Methadone,FFSU,23,549.62,0,0,2.140373113563544,51.147472638121535,0,0,NA
RI,2004,1,Naltrexone,FFSU,11,1264.72,0,0,1.0236567064869126,117.69446452982982,0,0,NA
RI,2004,2,Methadone,FFSU,27,767.7,0,0,2.5126119159224216,71.44193214272752,0,0,NA
RI,2004,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2004,3,Methadone,FFSU,35,893.25,0,0,3.2570895206401764,83.12557755176678,0,0,NA
RI,2004,3,Naltrexone,FFSU,16,1643.7,0,0,1.4889552094355092,152.96222985932164,0,0,NA
RI,2004,4,Methadone,FFSU,39,1004.17,0,0,3.6293283229990534,93.44775954117846,0,0,NA
RI,2004,4,Naltrexone,FFSU,20,1982.5,0,0,1.8611940117943864,184.49085641911856,0,0,NA
RI,2005,1,Methadone,FFSU,19,507.07,0,0,1.779166151644886,47.48219897445117,0,0,NA
RI,2005,1,Naltrexone,FFSU,19,1816.32,0,0,1.779166151644886,170.08079287134944,0,0,NA
RI,2005,2,Methadone,FFSU,33,966.65,0,0,3.0901306844358545,90.51741897302784,0,0,NA
RI,2005,2,Naltrexone,FFSU,20,2820.53,0,0,1.8728064754156695,264.1153424052079,0,0,NA
RI,2005,3,Methadone,FFSU,34,918.34,0,0,3.183771008206638,85.9936549316613,0,0,NA
RI,2005,3,Naltrexone,FFSU,12,1156.71,0,0,1.1236838852494015,108.31469890890294,0,0,NA
RI,2005,4,Methadone,FFSU,34,1001.98,0,0,3.183771008206638,93.82573161184962,0,0,NA
RI,2005,4,Naltrexone,FFSU,23,2196.34,0,0,2.15372744672802,205.66598871072256,0,0,NA
RI,2006,1,Methadone,FFSU,65,1608.75,0,0,6.1142173425542,151.32687922821646,0,0,NA
RI,2006,1,Naltrexone,FFSU,19,1834.89,0,0,1.7872327616696893,172.59871168737348,0,0,NA
RI,2006,2,Methadone,FFSU,49,1207.85,0,0,4.609179227463936,113.616267956986,0,0,NA
RI,2006,2,Naltrexone,FFSU,18,1641.83,0,0,1.6931678794765477,154.43854553116557,0,0,NA
RI,2006,3,Methadone,FFSU,70,1536.12,0,0,6.584541753519908,144.49494683452858,0,0,NA
RI,2006,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2007,1,Methadone,FFSU,149,3160.24,0,0,14.092299834959308,298.8929505398107,0,0,NA
RI,2007,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2007,2,Methadone,FFSU,163,3238.82,0,0,15.416408544284343,306.3249835668651,0,0,NA
RI,2007,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2007,3,Methadone,FFSU,138,2676.21,0,0,13.051928706203922,253.1137834987681,0,0,NA
RI,2007,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2007,4,Methadone,FFSU,160,126.88,126.88,0,15.132670963714693,12.000208074225752,12.000208074225752,0,NA
RI,2007,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2008,1,Methadone,FFSU,202,197.45,197.45,0,19.146864985218052,18.71558659074903,18.71558659074903,0,NA
RI,2008,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2008,2,Methadone,FFSU,180,250.91000000000003,250.91000000000003,0,17.061562858115096,23.782870759609217,23.782870759609217,0,NA
RI,2008,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2008,3,Methadone,FFSU,84,100.29,100.29,0,7.962062667120378,9.506134105779793,9.506134105779793,0,NA
RI,2008,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2008,4,Methadone,FFSU,62,24.130000000000003,24.130000000000003,0,5.876760540017422,2.2871972875906517,2.2871972875906517,0,NA
RI,2008,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2009,1,Methadone,FFSU,60,63.29,63.29,0,5.694512198594214,6.006761284150464,6.006761284150464,0,NA
RI,2009,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2009,2,Methadone,FFSU,33,21.38,21.38,0,3.1319817092268183,2.029144513432405,2.029144513432405,0,NA
RI,2009,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2009,3,Methadone,FFSU,37,42.75,42.75,0,3.5116158557997657,4.057339941498378,4.057339941498378,0,NA
RI,2009,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2009,4,Methadone,FFSU,24,74.91,74.91,0,2.277804879437686,7.109598479944877,7.109598479944877,0,NA
RI,2009,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,1,Buprenorphine,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,1,Buprenorphine,MCOU,0,0,0,0,0,0,0,0,NA
RI,2010,1,Methadone,FFSU,27,192.96,192.96,0,2.5594260818788843,18.29136506516109,18.29136506516109,0,NA
RI,2010,1,Methadone,MCOU,23,483.21,483.21,0,2.1802518475264567,45.8051954453591,45.8051954453591,0,NA
RI,2010,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,1,Naltrexone,MCOU,0,0,0,0,0,0,0,0,NA
RI,2010,2,Buprenorphine,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,2,Buprenorphine,MCOU,47,10536.74,10536.74,0,4.455297253641021,998.8150805176487,998.8150805176487,0,NA
RI,2010,2,Methadone,FFSU,20,49.94,49.94,0,1.8958711717621364,4.733990315890055,4.733990315890055,0,NA
RI,2010,2,Methadone,MCOU,208,3712.72,3712.72,0,19.71706018632622,351.941940841236,351.941940841236,0,NA
RI,2010,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,2,Naltrexone,MCOU,15,1095.36,1095.36,0,1.4219033788216022,103.83307233506868,103.83307233506868,0,NA
RI,2010,3,Buprenorphine,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,3,Buprenorphine,MCOU,58,13806.12,13806.12,0,5.498026398110196,1308.7312450944332,1308.7312450944332,0,NA
RI,2010,3,Methadone,FFSU,14,53.35,53.35,0,1.3271098202334954,5.057236350675499,5.057236350675499,0,NA
RI,2010,3,Methadone,MCOU,160,2806.71,2806.71,0,15.166969374097091,266.05802882482527,266.05802882482527,0,NA
RI,2010,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,3,Naltrexone,MCOU,17,1192,1192,0,1.611490495997816,112.99392183702334,112.99392183702334,0,NA
RI,2010,4,Buprenorphine,FFSU,39,351.48,351.48,0,3.696948784936166,33.31803997254779,33.31803997254779,0,NA
RI,2010,4,Buprenorphine,MCOU,151,45029.64,45029.64,0,14.31382734680413,4268.519817541359,4268.519817541359,0,NA
RI,2010,4,Methadone,FFSU,23,28.38,28.38,0,2.1802518475264567,2.6902411927304715,2.6902411927304715,0,NA
RI,2010,4,Methadone,MCOU,190,3562.2200000000003,3562.2200000000003,0,18.010776131740297,337.6755102737259,337.6755102737259,0,NA
RI,2010,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2010,4,Naltrexone,MCOU,0,0,0,0,0,0,0,0,NA
RI,2011,1,Buprenorphine,FFSU,33,640.28,90.6,549.68,3.117045041300847,60.478230274063826,8.55770547702596,51.92052479703786,NA
RI,2011,1,Buprenorphine,MCOU,263,79959.54,79959.54,0,24.841904420064324,7552.6511412635355,7552.6511412635355,0,NA
RI,2011,1,Methadone,FFSU,16,64.32,64.32,0,1.5112945654791985,6.075404153226377,6.075404153226377,0,NA
RI,2011,1,Methadone,MCOU,146,2959.21,2959.21,0,13.790562909997686,279.51487444448117,279.51487444448117,0,NA
RI,2011,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2011,1,Naltrexone,MCOU,0,0,0,0,0,0,0,0,NA
RI,2011,2,Buprenorphine,FFSU,95,383.5,383.5,0,8.973311482532742,36.22384161632954,36.22384161632954,0,NA
RI,2011,2,Buprenorphine,MCOU,461,143762.49,143762.49,0,43.544174667869406,13579.21686604735,13579.21686604735,0,NA
RI,2011,2,Methadone,FFSU,19,42.57,42.57,0,1.7946622965065482,4.020988103278093,4.020988103278093,0,NA
RI,2011,2,Methadone,MCOU,169,3218.76,3218.76,0,15.963048847874033,304.03090597386404,304.03090597386404,0,NA
RI,2011,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2011,2,Naltrexone,MCOU,0,0,0,0,0,0,0,0,NA
RI,2011,3,Buprenorphine,FFSU,78,727.2,51.96,675.24,7.367561006711092,68.68833800102956,4.907929101393697,63.78040889963587,NA
RI,2011,3,Buprenorphine,MCOU,638,217356.5,217356.5,0,60.262870798483036,20530.60607634871,20530.60607634871,0,NA
RI,2011,3,Methadone,FFSU,16,28.38,28.38,0,1.5112945654791985,2.6806587355187284,2.6806587355187284,0,NA
RI,2011,3,Methadone,MCOU,153,3085.03,3085.03,0,14.451754282394836,291.3993170837682,291.3993170837682,0,NA
RI,2011,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2011,3,Naltrexone,MCOU,0,0,0,0,0,0,0,0,NA
RI,2011,4,Buprenorphine,FFSU,123,589.9,589.9,0,11.618076972121338,55.7195415110112,55.7195415110112,0,NA
RI,2011,4,Buprenorphine,MCOU,736,247127,247127,0,69.51955001204313,23342.605755198616,23342.605755198616,0,NA
RI,2011,4,Methadone,FFSU,27,14.19,14.19,0,2.5503095792461474,1.3403293677593642,1.3403293677593642,0,NA
RI,2011,4,Methadone,MCOU,150,2888.7,2888.7,0,14.168386551367485,272.854788206235,272.854788206235,0,NA
RI,2011,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2011,4,Naltrexone,MCOU,0,0,0,0,0,0,0,0,NA
RI,2012,1,Buprenorphine,FFSU,132,1082.05,186.45,895.6,12.41027232086195,101.73132700597479,17.529509653217506,84.20181735275729,NA
RI,2012,1,Buprenorphine,MCOU,648,201831.8,201831.8,0,60.92315502968594,18975.66364401322,18975.66364401322,0,NA
RI,2012,1,Methadone,FFSU,22,73.29,54.27,19.02,2.068378720143658,6.890521654514942,5.102314233736197,1.7882074207787446,NA
RI,2012,1,Methadone,MCOU,89,1868.83,1868.83,0,8.367532095126618,175.70219107118513,175.70219107118513,0,NA
RI,2012,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2012,1,Naltrexone,MCOU,0,0,0,0,0,0,0,0,NA
RI,2012,2,Buprenorphine,FFSU,132,1082.05,186.45,895.6,12.41027232086195,101.73132700597479,17.529509653217506,84.20181735275729,NA
RI,2012,2,Buprenorphine,MCOU,1115,333582.33999999997,333582.33999999997,0,104.82919422546269,31362.482430533026,31362.482430533026,0,NA
RI,2012,2,Methadone,FFSU,22,73.29,54.27,19.02,2.068378720143658,6.890521654514942,5.102314233736197,1.7882074207787446,NA
RI,2012,2,Methadone,MCOU,112,1985.04,1985.04,0,10.52992802982226,186.62793157427126,186.62793157427126,0,NA
RI,2012,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2012,2,Naltrexone,MCOU,37,1942.13,1942.13,0,3.4786369384234255,182.5936528978456,182.5936528978456,0,NA
RI,2012,3,Buprenorphine,FFSU,123,580.3,580.3,0,11.56411738989409,54.55818960451658,54.55818960451658,0,NA
RI,2012,3,Buprenorphine,MCOU,1375,429877.82,429877.82,0,129.27367000897866,40415.91523407936,40415.91523407936,0,NA
RI,2012,3,Methadone,FFSU,20,65.34,59,6.34,1.8803442910396895,6.143084798826665,5.547015658567084,0.5960691402595816,NA
RI,2012,3,Methadone,MCOU,121,2057.81,2057.81,0,11.376082960790121,193.46956427721915,193.46956427721915,0,NA
RI,2012,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2012,3,Naltrexone,MCOU,29,1675.17,1675.17,0,2.7264992220075497,157.49481730104782,157.49481730104782,0,NA
RI,2012,4,Buprenorphine,FFSU,258,1026.92,1026.92,0,24.256441354411994,96.5481579677239,96.5481579677239,0,NA
RI,2012,4,Buprenorphine,MCOU,1381,429706.45999999996,429706.45999999996,0,129.83777329629055,40399.80444419373,40399.80444419373,0,NA
RI,2012,4,Methadone,FFSU,21,24.97,24.97,0,1.974361505591674,2.347609847363052,2.347609847363052,0,NA
RI,2012,4,Methadone,MCOU,121,2098.98,2098.98,0,11.376082960790121,197.34025300032437,197.34025300032437,0,NA
RI,2012,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2012,4,Naltrexone,MCOU,33,1829.22,1829.22,0,3.1025680802154874,171.97816920278103,171.97816920278103,0,NA
RI,2013,1,Buprenorphine,FFSU,252,910.26,910.26,0,23.59075654245634,85.2131827394298,85.2131827394298,0,NA
RI,2013,1,Buprenorphine,MCOU,1614,479920.57,479920.57,0,151.09317880763703,44927.338597566966,44927.338597566966,0,NA
RI,2013,1,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2013,1,Methadone,MCOU,77,1521.81,1521.81,0,7.208286721306104,142.4628937058551,142.4628937058551,0,NA
RI,2013,1,Naltrexone,FFSU,11,1105.18,1105.18,0,1.029755245900872,103.46044569679324,103.46044569679324,0,NA
RI,2013,1,Naltrexone,MCOU,31,1880.47,1880.47,0,2.902037511175185,176.03853156901934,176.03853156901934,0,NA
RI,2013,2,Buprenorphine,FFSU,341,9177.08,8189.01,988.0699999999999,31.922412622927034,859.1042065501795,766.6069096577,92.49729689247951,NA
RI,2013,2,Buprenorphine,MCOU,3690,1095401.8499999999,1095401.8499999999,0,345.4360779431107,102545.07285518364,102545.07285518364,0,NA
RI,2013,2,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2013,2,Methadone,MCOU,82,1468.24,1468.24,0,7.676357287624683,137.44798565831786,137.44798565831786,0,NA
RI,2013,2,Naltrexone,FFSU,16,1238.53,1238.53,0,1.49782581221945,115.94388770050973,115.94388770050973,0,NA
RI,2013,2,Naltrexone,MCOU,73,3235.54,3235.54,0,6.8338302682512415,302.8922080292825,302.8922080292825,0,NA
RI,2013,3,Buprenorphine,FFSU,336,8549.38,7621.22,928.16,31.454342056608454,800.3426276545451,713.4537522876949,86.8888753668503,NA
RI,2013,3,Buprenorphine,MCOU,3392,984673.32,984673.32,0,317.5390721905234,92179.31970623891,92179.31970623891,0,NA
RI,2013,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2013,3,Methadone,MCOU,53,1062.94,1062.94,0,4.9615480029769286,99.5061855525339,99.5061855525339,0,NA
RI,2013,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2013,3,Naltrexone,MCOU,60,2569.32,2569.32,0,5.616846795822938,240.52461349072988,240.52461349072988,0,NA
RI,2013,4,Buprenorphine,FFSU,414,5829.09,4881.13,947.96,38.756242891178275,545.6850914843922,456.94265667492033,88.74243480947187,NA
RI,2013,4,Buprenorphine,MCOU,3879,1110725.53,1110725.53,0,363.129145349953,103979.58557032057,103979.58557032057,0,NA
RI,2013,4,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2013,4,Methadone,MCOU,49,1216.15,1216.15,0,4.587091549922066,113.84880384566779,113.84880384566779,0,NA
RI,2013,4,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2013,4,Naltrexone,MCOU,61,2961.1499999999996,2961.1499999999996,0,5.710460909086654,277.2054314908515,277.2054314908515,0,NA
RI,2014,1,Buprenorphine,FFSU,566,4895.84,4258.389999999999,637.45,52.744582031803304,456.23504327665,396.8321566756375,59.402886601012405,NA
RI,2014,1,Buprenorphine,MCOU,4915,1316385.8,1316385.8,0,458.02053124790325,122671.76468834102,122671.76468834102,0,NA
RI,2014,1,Methadone,FFSU,11,55.8,55.8,0,1.0250713822435271,5.1999075571989835,5.1999075571989835,0,NA
RI,2014,1,Methadone,MCOU,56,1183.6,1183.6,0,5.21854521869432,110.29768072940351,110.29768072940351,0,NA
RI,2014,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2014,1,Naltrexone,MCOU,98,5627.98,5627.98,0,9.13245413271506,524.4619307126296,524.4619307126296,0,NA
RI,2014,2,Buprenorphine,FFSU,389,2036.23,2036.23,0,36.25025160843019,189.75282733324883,189.75282733324883,0,NA
RI,2014,2,Buprenorphine,MCOU,5978,1581960.08,1581960.08,0,557.0797020956187,147420.18235088006,147420.18235088006,0,NA
RI,2014,2,Methadone,FFSU,14,65.42,65.42,0,1.30463630467358,6.096379075124686,6.096379075124686,0,NA
RI,2014,2,Methadone,MCOU,50,885.79,885.79,0,4.659415373834214,82.54527087977218,82.54527087977218,0,NA
RI,2014,2,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2014,2,Naltrexone,MCOU,137,5330.22,5330.22,0,12.766798124305748,496.7141802783721,496.7141802783721,0,NA
RI,2014,3,Buprenorphine,FFSU,253,1669.9,1669.9,0,23.576641791601123,155.61515465531508,155.61515465531508,0,NA
RI,2014,3,Buprenorphine,MCOU,7346,1967445.34,1967445.34,0,684.5613067237227,183342.90128748966,183342.90128748966,0,NA
RI,2014,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2014,3,Methadone,MCOU,81,1835.4,1835.4,0,7.548252905611427,171.03781954270633,171.03781954270633,0,NA
RI,2014,3,Naltrexone,FFSU,14,573.49,573.49,0,1.30463630467358,53.44256245480367,53.44256245480367,0,NA
RI,2014,3,Naltrexone,MCOU,169,7668.04,7668.04,0,15.748823963559644,714.5716692635142,714.5716692635142,0,NA
RI,2014,4,Buprenorphine,FFSU,289,3354.42,3354.42,0,26.931420860761758,312.5927223659393,312.5927223659393,0,NA
RI,2014,4,Buprenorphine,MCOU,7670,2134436.12,2134436.12,0,714.7543183461685,198904.489439901,198904.489439901,0,NA
RI,2014,4,Methadone,FFSU,21,32.29,32.29,0,1.95695445701037,3.0090504484221356,3.0090504484221356,0,NA
RI,2014,4,Methadone,MCOU,79,2356.88,2356.88,0,7.361876290658058,219.63365812564766,219.63365812564766,0,NA
RI,2014,4,Naltrexone,FFSU,15,499.26,499.26,0,1.3978246121502642,46.525194390809396,46.525194390809396,0,NA
RI,2014,4,Naltrexone,MCOU,235,11422.2,11422.2,0,21.89925225702081,1064.4154856601833,1064.4154856601833,0,NA
RI,2015,1,Buprenorphine,FFSU,312,93680.09,82102.83,11577.26,28.95798586070652,8694.829236056776,7620.296763666638,1074.5324723901383,NA
RI,2015,1,Buprenorphine,MCOU,7356,2035037.28,2035037.28,0,682.7402051005037,188880.06660336748,188880.06660336748,0,NA
RI,2015,1,Methadone,FFSU,13,602.81,602.81,0,1.206582744196105,55.94924184837338,55.94924184837338,0,NA
RI,2015,1,Methadone,MCOU,75,3480.98,3480.98,0,6.961054293439067,323.08387699167366,323.08387699167366,0,NA
RI,2015,1,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2015,1,Naltrexone,MCOU,245,8229.02,8229.02,0,22.739444025234285,763.7687333572794,763.7687333572794,0,NA
RI,2015,2,Buprenorphine,FFSU,246,76241.94,69940.43000000001,6301.51,22.83225808248014,7076.323783694983,6491.455073819661,584.8687098753229,NA
RI,2015,2,Buprenorphine,MCOU,8280,2132864.59,2132864.59,0,768.500393995673,197959.8161539154,197959.8161539154,0,NA
RI,2015,2,Methadone,FFSU,11,822,822,0,1.0209546297043965,76.29315505609217,76.29315505609217,0,NA
RI,2015,2,Methadone,MCOU,92,4818.65,4818.65,0,8.538893266618588,447.2384569477354,447.2384569477354,0,NA
RI,2015,2,Naltrexone,FFSU,11,684.13,642.23,41.9,1.0209546297043965,63.49688098360625,59.60797198500496,3.888908998601292,NA
RI,2015,2,Naltrexone,MCOU,351,9130.550000000001,9130.550000000001,0,32.577734093294836,847.4433903861344,847.4433903861344,0,NA
RI,2015,3,Buprenorphine,FFSU,168,59923.22,54450.450000000004,5472.7699999999995,15.59276161730351,5561.717171435917,5053.767183362524,507.9499880733936,NA
RI,2015,3,Buprenorphine,MCOU,8387,2037141.52,2037141.52,0,778.4314981209794,189075.36965518649,189075.36965518649,0,NA
RI,2015,3,Methadone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2015,3,Methadone,MCOU,96,4138.38,4138.38,0,8.910149495602006,384.0998382250982,384.0998382250982,0,NA
RI,2015,3,Naltrexone,FFSU,0,0,0,0,0,0,0,0,NA
RI,2015,3,Naltrexone,MCOU,431,11172.85,11172.85,0,40.00285867296317,1036.9975394993423,1036.9975394993423,0,NA
RI,2015,4,Buprenorphine,FFSU,247,81298.31999999999,74284.65000000001,7013.67,22.925072139725994,7545.626926471775,6894.659757588246,650.9671688835305,NA
RI,2015,4,Buprenorphine,MCOU,7935,2078926.18,2078926.18,0,736.4795442458533,192953.57348042505,192953.57348042505,0,NA
RI,2015,4,Methadone,FFSU,14,923.17,923.17,0,1.2993968014419592,85.68315322765525,85.68315322765525,0,NA
RI,2015,4,Methadone,MCOU,94,4321.51,4321.51,0,8.724521381110298,401.0968765285315,401.0968765285315,0,NA
RI,2015,4,Naltrexone,FFSU,14,906.3,906.3,0,1.2993968014419592,84.11738008191769,84.11738008191769,0,NA
