survey_year,state,state_fips,census_region,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,facility_count
2003,NV,32,West,0,1,1,16,17,2
2003,NV,32,West,0,1,1,16,273,1
2003,NV,32,West,0,1,1,18,273,1
2003,NV,32,West,0,1,1,22,17,1
2003,NV,32,West,0,1,1,24,17,1
2003,NV,32,West,0,1,1,24,273,1
2003,NV,32,West,0,1,1,27,17,1
2003,NV,32,West,0,1,1,31,17,1
2003,NV,32,West,0,1,1,64,17,1
2003,NV,32,West,0,1,1,75,17,1
2003,NV,32,West,0,1,1,80,17,1
2003,NV,32,West,0,1,1,136,273,1
2003,NV,32,West,0,1,1,144,17,3
2003,NV,32,West,0,1,1,151,17,1
2003,NV,32,West,0,1,1,152,17,5
2003,NV,32,West,0,1,1,156,17,1
2003,NV,32,West,0,1,1,210,273,1
2003,NV,32,West,0,1,1,218,17,1
2003,NV,32,West,0,1,1,220,17,3
2003,NV,32,West,0,1,2,222,33,1
2003,NV,32,West,0,1,3,28,49,1
2003,NV,32,West,0,1,3,144,49,1
2003,NV,32,West,0,3,1,18,275,1
2003,NV,32,West,0,3,1,26,275,1
2003,NV,32,West,0,3,1,30,275,1
2003,NV,32,West,0,3,1,144,19,1
2003,NV,32,West,0,3,2,24,291,1
2003,NV,32,West,0,3,2,64,35,1
2003,NV,32,West,0,5,1,216,21,1
2003,NV,32,West,0,5,1,219,21,1
2003,NV,32,West,0,5,3,0,53,1
2003,NV,32,West,0,5,3,16,53,1
2003,NV,32,West,0,5,3,92,53,1
2003,NV,32,West,0,5,3,210,53,1
2003,NV,32,West,0,7,2,156,39,1
2003,NV,32,West,0,7,3,154,55,1
2003,NV,32,West,0,7,3,220,55,1
2003,NV,32,West,0,7,7,216,119,1
2003,NV,32,West,0,9,1,156,17,1
2003,NY,36,Northeast,0,0,0,0,0,27
2003,NY,36,Northeast,0,0,0,24,0,1
2003,NY,36,Northeast,0,0,1,193,16,1
2003,NY,36,Northeast,0,0,4,91,64,1
2003,NY,36,Northeast,0,1,0,0,1,1
2003,NY,36,Northeast,0,1,0,15,1,1
2003,NY,36,Northeast,0,1,0,18,1,1
2003,NY,36,Northeast,0,1,0,27,1,4
2003,NY,36,Northeast,0,1,0,31,1,1
2003,NY,36,Northeast,0,1,0,42,1,1
2003,NY,36,Northeast,0,1,0,64,1,1
2003,NY,36,Northeast,0,1,0,66,1,1
2003,NY,36,Northeast,0,1,0,128,1,2
2003,NY,36,Northeast,0,1,0,144,1,1
2003,NY,36,Northeast,0,1,0,152,1,1
2003,NY,36,Northeast,0,1,0,155,1,1
2003,NY,36,Northeast,0,1,0,201,1,1
2003,NY,36,Northeast,0,1,0,218,1,1
2003,NY,36,Northeast,0,1,0,219,1,1
2003,NY,36,Northeast,0,1,0,222,1,1
2003,NY,36,Northeast,0,1,1,0,17,16
2003,NY,36,Northeast,0,1,1,2,17,2
2003,NY,36,Northeast,0,1,1,2,273,1
2003,NY,36,Northeast,0,1,1,4,17,1
2003,NY,36,Northeast,0,1,1,7,17,1
2003,NY,36,Northeast,0,1,1,8,17,2
2003,NY,36,Northeast,0,1,1,9,17,4
2003,NY,36,Northeast,0,1,1,12,17,1
2003,NY,36,Northeast,0,1,1,16,17,13
2003,NY,36,Northeast,0,1,1,16,273,1
2003,NY,36,Northeast,0,1,1,17,17,1
2003,NY,36,Northeast,0,1,1,18,17,18
2003,NY,36,Northeast,0,1,1,18,273,6
2003,NY,36,Northeast,0,1,1,19,17,5
2003,NY,36,Northeast,0,1,1,19,273,2
2003,NY,36,Northeast,0,1,1,20,17,1
2003,NY,36,Northeast,0,1,1,22,17,2
2003,NY,36,Northeast,0,1,1,23,17,2
2003,NY,36,Northeast,0,1,1,24,17,6
2003,NY,36,Northeast,0,1,1,25,17,2
2003,NY,36,Northeast,0,1,1,26,17,43
2003,NY,36,Northeast,0,1,1,26,273,3
2003,NY,36,Northeast,0,1,1,27,17,30
2003,NY,36,Northeast,0,1,1,27,273,3
2003,NY,36,Northeast,0,1,1,28,17,2
2003,NY,36,Northeast,0,1,1,29,17,1
2003,NY,36,Northeast,0,1,1,30,17,5
2003,NY,36,Northeast,0,1,1,31,17,19
2003,NY,36,Northeast,0,1,1,64,17,6
2003,NY,36,Northeast,0,1,1,66,17,2
2003,NY,36,Northeast,0,1,1,68,17,1
2003,NY,36,Northeast,0,1,1,82,17,4
2003,NY,36,Northeast,0,1,1,90,17,4
2003,NY,36,Northeast,0,1,1,91,17,2
2003,NY,36,Northeast,0,1,1,95,17,1
2003,NY,36,Northeast,0,1,1,128,17,10
2003,NY,36,Northeast,0,1,1,128,273,4
2003,NY,36,Northeast,0,1,1,136,17,2
2003,NY,36,Northeast,0,1,1,136,273,1
2003,NY,36,Northeast,0,1,1,137,17,1
2003,NY,36,Northeast,0,1,1,138,17,2
2003,NY,36,Northeast,0,1,1,141,17,1
2003,NY,36,Northeast,0,1,1,144,17,2
2003,NY,36,Northeast,0,1,1,145,17,1
2003,NY,36,Northeast,0,1,1,146,17,8
2003,NY,36,Northeast,0,1,1,146,273,17
2003,NY,36,Northeast,0,1,1,147,17,3
2003,NY,36,Northeast,0,1,1,147,273,3
2003,NY,36,Northeast,0,1,1,148,17,1
2003,NY,36,Northeast,0,1,1,150,17,3
2003,NY,36,Northeast,0,1,1,150,273,2
2003,NY,36,Northeast,0,1,1,151,17,1
2003,NY,36,Northeast,0,1,1,152,17,2
2003,NY,36,Northeast,0,1,1,153,17,4
2003,NY,36,Northeast,0,1,1,154,17,55
2003,NY,36,Northeast,0,1,1,154,273,10
2003,NY,36,Northeast,0,1,1,155,17,36
2003,NY,36,Northeast,0,1,1,155,273,7
2003,NY,36,Northeast,0,1,1,156,17,2
2003,NY,36,Northeast,0,1,1,157,17,1
2003,NY,36,Northeast,0,1,1,158,17,16
2003,NY,36,Northeast,0,1,1,158,273,1
2003,NY,36,Northeast,0,1,1,159,17,21
2003,NY,36,Northeast,0,1,1,159,273,2
2003,NY,36,Northeast,0,1,1,170,273,1
2003,NY,36,Northeast,0,1,1,191,17,1
2003,NY,36,Northeast,0,1,1,196,17,1
2003,NY,36,Northeast,0,1,1,200,17,2
2003,NY,36,Northeast,0,1,1,205,17,1
2003,NY,36,Northeast,0,1,1,208,17,8
2003,NY,36,Northeast,0,1,1,210,17,8
2003,NY,36,Northeast,0,1,1,210,273,1
2003,NY,36,Northeast,0,1,1,211,17,1
2003,NY,36,Northeast,0,1,1,211,273,2
2003,NY,36,Northeast,0,1,1,215,17,1
2003,NY,36,Northeast,0,1,1,216,17,3
2003,NY,36,Northeast,0,1,1,217,17,2
2003,NY,36,Northeast,0,1,1,217,273,1
2003,NY,36,Northeast,0,1,1,218,17,16
2003,NY,36,Northeast,0,1,1,218,273,1
2003,NY,36,Northeast,0,1,1,219,17,7
2003,NY,36,Northeast,0,1,1,222,17,2
2003,NY,36,Northeast,0,1,1,222,273,1
2003,NY,36,Northeast,0,1,1,223,17,7
2003,NY,36,Northeast,0,1,1,223,273,1
2003,NY,36,Northeast,0,1,1,234,17,1
2003,NY,36,Northeast,0,1,2,0,33,5
2003,NY,36,Northeast,0,1,2,0,289,1
2003,NY,36,Northeast,0,1,2,2,33,2
2003,NY,36,Northeast,0,1,2,16,33,5
2003,NY,36,Northeast,0,1,2,18,33,3
2003,NY,36,Northeast,0,1,2,19,33,1
2003,NY,36,Northeast,0,1,2,19,289,1
2003,NY,36,Northeast,0,1,2,20,33,1
2003,NY,36,Northeast,0,1,2,24,33,3
2003,NY,36,Northeast,0,1,2,26,33,6
2003,NY,36,Northeast,0,1,2,26,289,2
2003,NY,36,Northeast,0,1,2,27,33,1
2003,NY,36,Northeast,0,1,2,30,33,3
2003,NY,36,Northeast,0,1,2,31,33,2
2003,NY,36,Northeast,0,1,2,64,33,2
2003,NY,36,Northeast,0,1,2,66,33,1
2003,NY,36,Northeast,0,1,2,68,33,1
2003,NY,36,Northeast,0,1,2,80,33,1
2003,NY,36,Northeast,0,1,2,91,33,1
2003,NY,36,Northeast,0,1,2,91,289,1
2003,NY,36,Northeast,0,1,2,92,33,1
2003,NY,36,Northeast,0,1,2,94,33,1
2003,NY,36,Northeast,0,1,2,95,33,1
2003,NY,36,Northeast,0,1,2,136,33,1
2003,NY,36,Northeast,0,1,2,144,33,2
2003,NY,36,Northeast,0,1,2,146,33,1
2003,NY,36,Northeast,0,1,2,152,33,2
2003,NY,36,Northeast,0,1,2,154,33,4
2003,NY,36,Northeast,0,1,2,155,33,1
2003,NY,36,Northeast,0,1,2,208,33,3
2003,NY,36,Northeast,0,1,2,210,33,5
2003,NY,36,Northeast,0,1,2,214,33,1
2003,NY,36,Northeast,0,1,2,218,33,3
2003,NY,36,Northeast,0,1,2,220,33,1
2003,NY,36,Northeast,0,1,2,222,33,2
2003,NY,36,Northeast,0,1,2,223,33,1
2003,NY,36,Northeast,0,1,3,3,49,1
2003,NY,36,Northeast,0,1,3,26,49,2
2003,NY,36,Northeast,0,1,3,80,49,1
2003,NY,36,Northeast,0,1,3,155,49,2
2003,NY,36,Northeast,0,1,3,158,49,1
2003,NY,36,Northeast,0,1,3,211,49,1
2003,NY,36,Northeast,0,1,4,0,65,1
2003,NY,36,Northeast,0,1,4,9,65,1
2003,NY,36,Northeast,0,1,4,26,65,1
2003,NY,36,Northeast,0,1,4,27,65,3
2003,NY,36,Northeast,0,1,4,27,321,1
2003,NY,36,Northeast,0,1,4,30,65,1
2003,NY,36,Northeast,0,1,4,31,65,5
2003,NY,36,Northeast,0,1,4,31,321,1
2003,NY,36,Northeast,0,1,4,159,65,2
2003,NY,36,Northeast,0,1,4,218,65,1
2003,NY,36,Northeast,0,1,5,159,81,1
2003,NY,36,Northeast,0,1,6,208,97,1
2003,NY,36,Northeast,0,1,6,223,97,1
2003,NY,36,Northeast,0,1,7,28,113,1
2003,NY,36,Northeast,0,3,0,11,3,1
2003,NY,36,Northeast,0,3,0,19,259,1
2003,NY,36,Northeast,0,3,0,23,3,1
2003,NY,36,Northeast,0,3,0,91,259,1
2003,NY,36,Northeast,0,3,0,219,259,1
2003,NY,36,Northeast,0,3,1,0,19,1
2003,NY,36,Northeast,0,3,1,0,275,1
2003,NY,36,Northeast,0,3,1,13,275,1
2003,NY,36,Northeast,0,3,1,16,275,2
2003,NY,36,Northeast,0,3,1,18,19,1
2003,NY,36,Northeast,0,3,1,18,275,3
2003,NY,36,Northeast,0,3,1,22,275,1
2003,NY,36,Northeast,0,3,1,24,19,1
2003,NY,36,Northeast,0,3,1,26,19,3
2003,NY,36,Northeast,0,3,1,26,275,12
2003,NY,36,Northeast,0,3,1,27,19,2
2003,NY,36,Northeast,0,3,1,27,275,3
2003,NY,36,Northeast,0,3,1,31,19,4
2003,NY,36,Northeast,0,3,1,31,275,1
2003,NY,36,Northeast,0,3,1,44,19,1
2003,NY,36,Northeast,0,3,1,82,275,1
2003,NY,36,Northeast,0,3,1,90,275,1
2003,NY,36,Northeast,0,3,1,137,19,2
2003,NY,36,Northeast,0,3,1,146,19,1
2003,NY,36,Northeast,0,3,1,146,275,4
2003,NY,36,Northeast,0,3,1,154,275,1
2003,NY,36,Northeast,0,3,1,155,19,1
2003,NY,36,Northeast,0,3,1,155,275,3
2003,NY,36,Northeast,0,3,1,158,275,1
2003,NY,36,Northeast,0,3,1,159,19,2
2003,NY,36,Northeast,0,3,1,159,275,6
2003,NY,36,Northeast,0,3,1,196,275,1
2003,NY,36,Northeast,0,3,1,210,275,3
2003,NY,36,Northeast,0,3,1,218,275,2
2003,NY,36,Northeast,0,3,1,219,19,1
2003,NY,36,Northeast,0,3,1,220,275,1
2003,NY,36,Northeast,0,3,1,223,19,1
2003,NY,36,Northeast,0,3,2,0,35,3
2003,NY,36,Northeast,0,3,2,8,35,1
2003,NY,36,Northeast,0,3,2,16,291,2
2003,NY,36,Northeast,0,3,2,26,291,5
2003,NY,36,Northeast,0,3,2,27,291,1
2003,NY,36,Northeast,0,3,2,30,35,1
2003,NY,36,Northeast,0,3,2,64,35,8
2003,NY,36,Northeast,0,3,2,88,35,1
2003,NY,36,Northeast,0,3,2,144,35,1
2003,NY,36,Northeast,0,3,2,152,35,1
2003,NY,36,Northeast,0,3,2,154,35,1
2003,NY,36,Northeast,0,3,2,218,35,2
2003,NY,36,Northeast,0,3,2,222,35,1
2003,NY,36,Northeast,0,3,2,223,35,1
2003,NY,36,Northeast,0,3,3,11,51,1
2003,NY,36,Northeast,0,3,3,12,307,1
2003,NY,36,Northeast,0,3,3,24,51,1
2003,NY,36,Northeast,0,3,3,24,307,1
2003,NY,36,Northeast,0,3,3,147,307,1
2003,NY,36,Northeast,0,3,3,216,51,1
2003,NY,36,Northeast,0,3,3,218,51,2
2003,NY,36,Northeast,0,3,4,0,323,1
2003,NY,36,Northeast,0,3,4,8,323,1
2003,NY,36,Northeast,0,3,4,13,323,1
2003,NY,36,Northeast,0,3,4,23,67,1
2003,NY,36,Northeast,0,3,4,24,67,3
2003,NY,36,Northeast,0,3,4,27,67,8
2003,NY,36,Northeast,0,3,4,27,323,5
2003,NY,36,Northeast,0,3,4,31,67,4
2003,NY,36,Northeast,0,3,4,31,323,2
2003,NY,36,Northeast,0,3,4,81,323,1
2003,NY,36,Northeast,0,3,4,91,67,1
2003,NY,36,Northeast,0,3,4,155,67,1
2003,NY,36,Northeast,0,3,4,155,323,1
2003,NY,36,Northeast,0,3,4,158,67,1
2003,NY,36,Northeast,0,3,4,159,67,2
2003,NY,36,Northeast,0,3,4,159,323,2
2003,NY,36,Northeast,0,3,4,223,323,2
2003,NY,36,Northeast,0,3,5,18,339,1
2003,NY,36,Northeast,0,3,5,19,339,1
2003,NY,36,Northeast,0,3,5,26,339,1
2003,NY,36,Northeast,0,3,5,31,83,2
2003,NY,36,Northeast,0,3,5,91,339,1
2003,NY,36,Northeast,0,3,5,154,339,1
2003,NY,36,Northeast,0,3,5,159,83,3
2003,NY,36,Northeast,0,3,5,219,83,1
2003,NY,36,Northeast,0,3,5,219,339,3
2003,NY,36,Northeast,0,3,5,223,339,1
2003,NY,36,Northeast,0,3,6,26,99,1
2003,NY,36,Northeast,0,3,7,27,371,2
2003,NY,36,Northeast,0,3,7,28,115,1
2003,NY,36,Northeast,0,4,0,0,4,18
2003,NY,36,Northeast,0,5,0,0,5,2
2003,NY,36,Northeast,0,5,0,2,5,1
2003,NY,36,Northeast,0,5,0,16,5,2
2003,NY,36,Northeast,0,5,0,23,5,1
2003,NY,36,Northeast,0,5,0,26,5,1
2003,NY,36,Northeast,0,5,0,31,5,1
2003,NY,36,Northeast,0,5,0,144,5,2
2003,NY,36,Northeast,0,5,0,146,5,1
2003,NY,36,Northeast,0,5,0,208,5,1
2003,NY,36,Northeast,0,5,0,216,5,1
2003,NY,36,Northeast,0,5,1,0,21,1
2003,NY,36,Northeast,0,5,1,18,21,1
2003,NY,36,Northeast,0,5,1,26,21,1
2003,NY,36,Northeast,0,5,1,26,277,2
2003,NY,36,Northeast,0,5,1,31,21,2
2003,NY,36,Northeast,0,5,1,66,21,2
2003,NY,36,Northeast,0,5,1,82,21,2
2003,NY,36,Northeast,0,5,1,128,21,1
2003,NY,36,Northeast,0,5,1,151,21,1
2003,NY,36,Northeast,0,5,1,155,21,2
2003,NY,36,Northeast,0,5,1,158,21,2
2003,NY,36,Northeast,0,5,1,159,21,1
2003,NY,36,Northeast,0,5,1,218,21,3
2003,NY,36,Northeast,0,5,2,0,37,1
2003,NY,36,Northeast,0,5,2,2,37,2
2003,NY,36,Northeast,0,5,2,16,37,9
2003,NY,36,Northeast,0,5,2,18,37,3
2003,NY,36,Northeast,0,5,2,24,37,5
2003,NY,36,Northeast,0,5,2,26,37,2
2003,NY,36,Northeast,0,5,2,27,37,1
2003,NY,36,Northeast,0,5,2,28,37,1
2003,NY,36,Northeast,0,5,2,31,37,2
2003,NY,36,Northeast,0,5,2,64,37,1
2003,NY,36,Northeast,0,5,2,144,37,8
2003,NY,36,Northeast,0,5,2,152,37,3
2003,NY,36,Northeast,0,5,2,154,37,2
2003,NY,36,Northeast,0,5,2,159,37,1
2003,NY,36,Northeast,0,5,2,204,37,3
2003,NY,36,Northeast,0,5,2,210,37,1
2003,NY,36,Northeast,0,5,2,211,37,1
2003,NY,36,Northeast,0,5,2,216,37,2
2003,NY,36,Northeast,0,5,2,222,37,2
2003,NY,36,Northeast,0,5,2,223,37,1
2003,NY,36,Northeast,0,5,3,0,53,1
2003,NY,36,Northeast,0,5,3,19,53,1
2003,NY,36,Northeast,0,5,3,31,53,1
2003,NY,36,Northeast,0,5,3,154,53,2
2003,NY,36,Northeast,0,5,3,208,53,1
2003,NY,36,Northeast,0,5,3,210,53,1
2003,NY,36,Northeast,0,7,1,27,23,2
2003,NY,36,Northeast,0,7,1,154,23,1
2003,NY,36,Northeast,0,7,1,210,23,1
2003,NY,36,Northeast,0,7,2,19,39,1
2003,NY,36,Northeast,0,7,3,3,55,1
2003,NY,36,Northeast,0,7,3,159,55,4
2003,NY,36,Northeast,0,7,3,223,55,1
2003,NY,36,Northeast,0,7,4,27,327,2
2003,NY,36,Northeast,0,7,4,95,71,1
2003,NY,36,Northeast,0,7,7,222,375,3
2003,NY,36,Northeast,0,9,1,31,17,1
2003,NY,36,Northeast,0,9,1,147,17,1
2003,NY,36,Northeast,0,9,1,155,17,1
2003,NY,36,Northeast,0,9,1,219,17,1
2003,NY,36,Northeast,0,9,2,128,33,1
2003,NY,36,Northeast,0,11,1,26,275,1
2003,NY,36,Northeast,0,11,1,155,275,1
2003,NY,36,Northeast,0,11,1,223,19,1
2003,NY,36,Northeast,0,11,5,27,83,1
2003,NY,36,Northeast,0,13,1,27,21,1
2003,NY,36,Northeast,128,0,0,0,0,2
2003,OH,39,Midwest,0,0,0,0,0,39
2003,OH,39,Midwest,0,0,0,77,0,1
2003,OH,39,Midwest,0,0,0,95,0,1
2003,OH,39,Midwest,0,0,1,154,16,1
2003,OH,39,Midwest,0,1,0,0,1,1
2003,OH,39,Midwest,0,1,0,30,1,1
2003,OH,39,Midwest,0,1,0,32,1,1
2003,OH,39,Midwest,0,1,0,150,1,1
2003,OH,39,Midwest,0,1,0,219,1,1
2003,OH,39,Midwest,0,1,1,0,17,1
2003,OH,39,Midwest,0,1,1,2,17,1
2003,OH,39,Midwest,0,1,1,3,17,1
2003,OH,39,Midwest,0,1,1,8,17,1
2003,OH,39,Midwest,0,1,1,9,17,1
2003,OH,39,Midwest,0,1,1,14,17,1
2003,OH,39,Midwest,0,1,1,16,17,2
2003,OH,39,Midwest,0,1,1,18,17,1
2003,OH,39,Midwest,0,1,1,20,17,1
2003,OH,39,Midwest,0,1,1,23,17,2
2003,OH,39,Midwest,0,1,1,24,17,2
2003,OH,39,Midwest,0,1,1,25,17,2
2003,OH,39,Midwest,0,1,1,26,17,11
2003,OH,39,Midwest,0,1,1,27,17,13
2003,OH,39,Midwest,0,1,1,27,273,1
2003,OH,39,Midwest,0,1,1,28,17,1
2003,OH,39,Midwest,0,1,1,29,17,4
2003,OH,39,Midwest,0,1,1,31,17,5
2003,OH,39,Midwest,0,1,1,64,17,2
2003,OH,39,Midwest,0,1,1,66,17,1
2003,OH,39,Midwest,0,1,1,68,17,1
2003,OH,39,Midwest,0,1,1,80,17,1
2003,OH,39,Midwest,0,1,1,82,17,1
2003,OH,39,Midwest,0,1,1,95,17,1
2003,OH,39,Midwest,0,1,1,128,17,6
2003,OH,39,Midwest,0,1,1,136,17,1
2003,OH,39,Midwest,0,1,1,144,17,1
2003,OH,39,Midwest,0,1,1,146,17,6
2003,OH,39,Midwest,0,1,1,147,17,2
2003,OH,39,Midwest,0,1,1,148,17,1
2003,OH,39,Midwest,0,1,1,152,17,1
2003,OH,39,Midwest,0,1,1,154,17,14
2003,OH,39,Midwest,0,1,1,155,17,10
2003,OH,39,Midwest,0,1,1,156,17,1
2003,OH,39,Midwest,0,1,1,157,17,1
2003,OH,39,Midwest,0,1,1,158,17,3
2003,OH,39,Midwest,0,1,1,159,17,9
2003,OH,39,Midwest,0,1,1,179,17,1
2003,OH,39,Midwest,0,1,1,192,17,1
2003,OH,39,Midwest,0,1,1,193,17,1
2003,OH,39,Midwest,0,1,1,194,17,1
2003,OH,39,Midwest,0,1,1,196,17,1
2003,OH,39,Midwest,0,1,1,200,17,3
2003,OH,39,Midwest,0,1,1,201,17,1
2003,OH,39,Midwest,0,1,1,210,17,8
2003,OH,39,Midwest,0,1,1,211,17,3
2003,OH,39,Midwest,0,1,1,214,17,1
2003,OH,39,Midwest,0,1,1,218,17,15
2003,OH,39,Midwest,0,1,1,219,17,5
2003,OH,39,Midwest,0,1,1,222,17,7
2003,OH,39,Midwest,0,1,1,223,17,8
2003,OH,39,Midwest,0,1,2,16,33,2
2003,OH,39,Midwest,0,1,2,18,33,1
2003,OH,39,Midwest,0,1,2,19,33,1
2003,OH,39,Midwest,0,1,2,24,33,1
2003,OH,39,Midwest,0,1,2,30,33,1
2003,OH,39,Midwest,0,1,2,95,33,1
2003,OH,39,Midwest,0,1,2,144,33,1
2003,OH,39,Midwest,0,1,2,152,33,1
2003,OH,39,Midwest,0,1,2,155,33,1
2003,OH,39,Midwest,0,1,2,158,33,2
2003,OH,39,Midwest,0,1,2,159,33,1
2003,OH,39,Midwest,0,1,2,162,33,1
2003,OH,39,Midwest,0,1,2,200,33,1
2003,OH,39,Midwest,0,1,2,210,33,3
2003,OH,39,Midwest,0,1,2,216,33,1
2003,OH,39,Midwest,0,1,2,218,33,2
2003,OH,39,Midwest,0,1,2,222,33,1
2003,OH,39,Midwest,0,1,3,0,49,1
2003,OH,39,Midwest,0,1,3,18,49,1
2003,OH,39,Midwest,0,1,3,87,49,1
2003,OH,39,Midwest,0,1,3,146,49,1
2003,OH,39,Midwest,0,1,3,154,49,1
2003,OH,39,Midwest,0,1,3,192,305,1
2003,OH,39,Midwest,0,1,3,214,49,1
2003,OH,39,Midwest,0,1,3,216,49,1
2003,OH,39,Midwest,0,1,3,218,49,2
2003,OH,39,Midwest,0,2,4,9,66,1
2003,OH,39,Midwest,0,3,1,13,19,1
2003,OH,39,Midwest,0,3,1,17,19,1
2003,OH,39,Midwest,0,3,1,18,275,1
2003,OH,39,Midwest,0,3,1,24,19,1
2003,OH,39,Midwest,0,3,1,27,19,3
2003,OH,39,Midwest,0,3,1,29,19,1
2003,OH,39,Midwest,0,3,1,30,19,1
2003,OH,39,Midwest,0,3,1,92,19,1
2003,OH,39,Midwest,0,3,1,95,19,1
2003,OH,39,Midwest,0,3,1,158,19,1
2003,OH,39,Midwest,0,3,1,192,275,1
2003,OH,39,Midwest,0,3,1,218,275,1
2003,OH,39,Midwest,0,3,1,222,19,1
2003,OH,39,Midwest,0,3,1,223,19,2
2003,OH,39,Midwest,0,3,2,18,35,1
2003,OH,39,Midwest,0,3,2,211,35,1
2003,OH,39,Midwest,0,3,2,216,35,1
2003,OH,39,Midwest,0,3,3,16,307,1
2003,OH,39,Midwest,0,3,3,31,51,1
2003,OH,39,Midwest,0,3,3,146,51,1
2003,OH,39,Midwest,0,3,3,154,51,1
2003,OH,39,Midwest,0,3,3,218,51,1
2003,OH,39,Midwest,0,3,4,0,67,1
2003,OH,39,Midwest,0,3,4,27,67,1
2003,OH,39,Midwest,0,3,5,9,83,1
2003,OH,39,Midwest,0,3,5,13,83,1
2003,OH,39,Midwest,0,3,5,18,83,1
2003,OH,39,Midwest,0,3,5,26,83,3
2003,OH,39,Midwest,0,3,5,27,83,1
2003,OH,39,Midwest,0,3,5,29,83,1
2003,OH,39,Midwest,0,3,5,31,83,3
2003,OH,39,Midwest,0,3,5,88,339,1
2003,OH,39,Midwest,0,3,7,18,115,1
2003,OH,39,Midwest,0,3,7,27,115,1
2003,OH,39,Midwest,0,3,7,192,115,1
2003,OH,39,Midwest,0,3,7,220,371,1
2003,OH,39,Midwest,0,4,0,0,4,1
2003,OH,39,Midwest,0,5,0,16,5,2
2003,OH,39,Midwest,0,5,0,154,5,1
2003,OH,39,Midwest,0,5,0,208,5,1
2003,OH,39,Midwest,0,5,1,9,21,1
2003,OH,39,Midwest,0,5,1,30,21,1
2003,OH,39,Midwest,0,5,1,64,21,1
2003,OH,39,Midwest,0,5,1,82,21,1
2003,OH,39,Midwest,0,5,1,154,21,1
2003,OH,39,Midwest,0,5,1,159,21,2
2003,OH,39,Midwest,0,5,1,210,21,1
2003,OH,39,Midwest,0,5,1,218,21,1
2003,OH,39,Midwest,0,5,2,0,37,1
2003,OH,39,Midwest,0,5,2,8,37,1
2003,OH,39,Midwest,0,5,2,16,37,1
2003,OH,39,Midwest,0,5,2,18,37,1
2003,OH,39,Midwest,0,5,2,24,37,2
2003,OH,39,Midwest,0,5,2,26,37,2
2003,OH,39,Midwest,0,5,2,27,37,2
2003,OH,39,Midwest,0,5,2,64,37,1
2003,OH,39,Midwest,0,5,2,82,37,1
2003,OH,39,Midwest,0,5,2,154,37,1
2003,OH,39,Midwest,0,5,2,158,37,1
2003,OH,39,Midwest,0,5,2,208,37,1
2003,OH,39,Midwest,0,5,2,218,37,1
2003,OH,39,Midwest,0,5,2,223,37,1
2003,OH,39,Midwest,0,5,3,16,53,1
2003,OH,39,Midwest,0,5,3,18,53,1
2003,OH,39,Midwest,0,5,3,24,53,1
2003,OH,39,Midwest,0,5,3,27,53,3
2003,OH,39,Midwest,0,5,3,30,53,1
2003,OH,39,Midwest,0,5,3,80,53,1
2003,OH,39,Midwest,0,5,3,92,53,1
2003,OH,39,Midwest,0,5,3,147,53,1
2003,OH,39,Midwest,0,5,3,152,53,1
2003,OH,39,Midwest,0,5,3,154,53,2
2003,OH,39,Midwest,0,5,3,200,53,1
2003,OH,39,Midwest,0,5,3,204,53,1
2003,OH,39,Midwest,0,5,3,210,53,1
2003,OH,39,Midwest,0,5,3,223,53,1
2003,OH,39,Midwest,0,7,1,218,23,1
2003,OH,39,Midwest,0,7,2,26,39,1
2003,OH,39,Midwest,0,7,5,31,87,1
2003,OH,39,Midwest,0,8,1,24,16,1
2003,OH,39,Midwest,0,8,1,26,16,1
2003,OH,39,Midwest,0,9,1,0,17,1
2003,OH,39,Midwest,0,9,1,19,17,1
2003,OH,39,Midwest,0,9,1,24,17,2
2003,OH,39,Midwest,0,9,1,26,17,2
2003,OH,39,Midwest,0,9,1,27,17,2
2003,OH,39,Midwest,0,9,1,30,17,2
2003,OH,39,Midwest,0,9,1,31,17,2
2003,OH,39,Midwest,0,9,1,90,17,1
2003,OH,39,Midwest,0,9,1,94,17,1
2003,OH,39,Midwest,0,9,1,128,17,4
2003,OH,39,Midwest,0,9,1,150,17,1
2003,OH,39,Midwest,0,9,1,154,17,1
2003,OH,39,Midwest,0,9,1,155,17,6
2003,OH,39,Midwest,0,9,1,158,17,2
2003,OH,39,Midwest,0,9,1,211,17,1
2003,OH,39,Midwest,0,9,1,218,17,3
2003,OH,39,Midwest,0,9,1,223,17,1
2003,OH,39,Midwest,0,9,3,26,49,1
2003,OH,39,Midwest,0,9,3,27,49,1
2003,OH,39,Midwest,0,10,0,13,2,1
2003,OH,39,Midwest,0,11,4,0,67,1
2003,OH,39,Midwest,0,13,2,0,37,1
2003,OH,39,Midwest,1,1,1,219,17,1
2003,OH,39,Midwest,128,1,1,159,17,1
2003,OK,40,South,0,0,0,0,0,3
2003,OK,40,South,0,0,1,0,16,1
2003,OK,40,South,0,0,1,210,16,1
2003,OK,40,South,0,1,0,64,1,1
2003,OK,40,South,0,1,0,216,1,1
2003,OK,40,South,0,1,1,4,17,1
2003,OK,40,South,0,1,1,16,17,6
2003,OK,40,South,0,1,1,16,273,2
2003,OK,40,South,0,1,1,24,17,3
2003,OK,40,South,0,1,1,28,17,2
2003,OK,40,South,0,1,1,30,17,1
